lon,lat,gravity
-121.345,35.775,14.31541913048848
-121.335,35.775,14.81949974867062
-121.335,35.765,14.998497076062321
-121.325,35.765,17.572439455206833
-121.325,35.755,17.815842011094873
-121.325,35.745,18.07371934700756
-121.315,35.745,18.781873707568263
-121.325,35.735,18.34501938934592
-121.315,35.735,19.085990883882133
-121.325,35.725,18.62849725128951
-121.325,35.715,17.292372948410442
-121.315,35.715,19.006107963898298
-121.325,35.705,18.565840981300124
-121.315,35.705,19.444254797972686
-121.305,35.705,20.380005529771058
-121.315,35.695,19.887790167489243
-121.305,35.695,20.8745159238965
-121.295,35.695,21.929222736189697
-121.315,35.685,20.33410943972672
-121.305,35.685,21.375263010255523
-121.295,35.685,22.491892821010524
-121.295,35.675,24.010233738753413
-121.285,35.675,25.312319795618546
-121.285,35.665,27.25437957061765
-121.275,35.665,31.093663642026762
-121.265,35.665,34.72331997115841
-121.255,35.665,37.26500872500199
-121.275,35.655,31.942356099581126
-121.265,35.655,36.303530313349256
-121.255,35.655,38.426231353085576
-121.245,35.655,45.06692952180857
-121.235,35.655,47.72836181741909
-121.225,35.655,52.7489128191257
-121.255,35.644999999999996,41.12042319520404
-121.245,35.644999999999996,46.48742528581421
-121.235,35.644999999999996,49.38592732784541
-121.225,35.644999999999996,59.45417718700983
-121.215,35.644999999999996,69.41783764700195
-121.205,35.644999999999996,73.69254482201596
-121.185,35.644999999999996,88.99918119010688
-121.235,35.635,55.86094278446819
-121.225,35.635,62.899300147771015
-121.215,35.635,73.58106850013966
-121.205,35.635,78.39354210078355
-121.195,35.635,85.25519388927064
-121.185,35.635,93.56750359553878
-121.175,35.635,104.98581612737817
-121.16499999999999,35.635,113.84699946568225
-121.235,35.625,57.702780103982576
-121.225,35.625,65.38146407303867
-121.195,35.625,89.27126051293811
-121.16499999999999,35.625,124.41126095411116
-121.155,35.625,134.76806901107506
-121.16499999999999,35.615,133.25796761878533
-121.155,35.615,146.3521091454072
-121.145,35.615,161.6241418729054
-121.155,35.605,159.5877028718188
-121.145,35.605,180.23856544053154
-121.135,35.605,205.98286173212188
-121.145,35.595,201.4124480042323
-121.135,35.595,240.58464092976814
-121.125,35.595,294.5114065765845
-121.135,35.585,276.4702798803488
-121.125,35.585,363.6306245300976
-121.135,35.575,304.1119584276559
-121.125,35.575,419.9972876367828
-121.115,35.575,676.8443291801937
-121.125,35.565,428.1951944050001
-121.115,35.565,647.0949446492581
-121.115,35.555,575.6641594382421
-121.105,35.555,826.0614035208273
-121.115,35.545,539.5310823917117
-121.105,35.545,793.8336419687732
-121.095,35.545,1387.882135002388
-121.115,35.535,497.9772073637095
-121.105,35.535,748.1777057058514
-121.095,35.535,1407.7567643471864
-121.085,35.535,4538.885405317925
-121.095,35.525,899.5952156916228
-121.085,35.525,1426.9663506168683
-121.075,35.525,1773.275217401281
-121.075,35.515,740.808733088611
-121.065,35.515,692.0874989701099
-121.075,35.505,467.2711554589043
-121.065,35.505,463.9030373796121
-121.055,35.505,444.0031290620771
-121.065,35.495,359.27850210832355
-121.055,35.495,358.490118341327
-121.045,35.495,355.37642337094303
-121.055,35.485,307.5917328396566
-121.045,35.485,313.3671113015118
-121.035,35.485,318.45299346154644
-121.025,35.485,324.1361187654251
-121.045,35.475,286.63126448090304
-121.035,35.475,293.3164694461128
-121.025,35.475,300.3421028977511
-121.015,35.475,307.9817808400794
-121.025,35.465,284.0191317311065
-121.015,35.465,293.494143309683
-121.005,35.465,303.8746720798327
-120.995,35.465,316.1233807450358
-120.985,35.465,329.1966914135389
-121.015,35.455,283.74870275147543
-121.005,35.455,296.5787654668396
-120.995,35.455,312.42093021999995
-120.985,35.455,330.078833838131
-120.975,35.455,348.9875294927581
-120.965,35.455,373.06947344770447
-120.955,35.455,405.4376984757394
-120.975,35.445,355.83719783575845
-120.965,35.445,384.0089906292351
-120.955,35.445,416.78743850502303
-120.945,35.445,458.33464408395037
-120.935,35.445,513.4059283427513
-120.925,35.445,595.8847923404696
-120.91499999999999,35.445,738.4920917019678
-120.905,35.445,1047.5014275404878
-120.955,35.435,427.171108472893
-120.945,35.435,472.10555253019356
-120.935,35.435,533.8426761876909
-120.925,35.435,627.2744507248822
-120.91499999999999,35.435,793.4891632951835
-120.905,35.435,1189.5700556668262
-120.895,35.435,2928.825676814292
-120.885,35.415,1372.1525041864177
-120.905,35.275,598.6683634303953
-120.895,35.275,666.3392951064262
-120.905,35.255,502.53594553924006
-120.895,35.255,543.1421882084084
-120.905,35.245,465.07319639000855
-120.895,35.245,498.7620768083253
-120.895,35.235,466.8890701429571
-120.885,35.235,501.53801511902736
-120.885,35.225,476.48452270975514
-120.875,35.225,515.5295430974131
-120.875,35.215,491.23978865728446
-120.865,35.215,526.0135970326288
-120.855,35.215,563.6551109375569
-120.855,35.205,535.2852120832864
-120.845,35.205,574.965290815541
-120.845,35.195,551.1644292247158
-120.835,35.195,587.4385268622698
-120.825,35.195,633.3494802939236
-120.835,35.185,562.2305268842615
-120.825,35.185,604.4150578225338
-120.815,35.185,650.8059776354952
-120.805,35.185,704.68245769729
-120.795,35.185,768.6690498109123
-120.825,35.175,569.9814924244764
-120.815,35.175,615.8019292753364
-120.805,35.175,662.3618695547473
-120.795,35.175,718.553280991286
-120.785,35.175,782.6693875559318
-120.755,35.175,1023.4320617310223
-120.745,35.175,1106.2099276536728
-120.735,35.175,1182.7908806365886
-120.725,35.175,1257.9784073596713
-120.715,35.175,1346.9398673615945
-120.705,35.175,1470.6183922966848
-120.695,35.175,1654.5990974621782
-120.795,35.165,673.1279246453471
-120.785,35.165,727.908921549497
-120.775,35.165,790.4545276247094
-120.765,35.165,853.8252226089908
-120.755,35.165,924.7823436205155
-120.725,35.165,1175.1765406183652
-120.715,35.165,1299.2112181016937
-120.705,35.165,1483.7098167096922
-120.695,35.165,1799.031767999156
-120.685,35.165,2437.6210137874373
-120.765,35.155,795.2704763415433
-120.715,35.155,1263.9944265061736
-120.705,35.155,1485.2179551446627
-120.695,35.155,1901.7668221410945
-120.685,35.155,3037.471594375749
-120.675,35.155,11671.359856886562
-120.66499999999999,35.155,32812.39889902129
-120.655,35.155,8446.950024297234
-120.685,35.144999999999996,2533.193014965815
-120.675,35.144999999999996,4209.675553369318
-120.66499999999999,35.144999999999996,5185.240485547977
-120.655,35.144999999999996,4365.460514740185
-120.635,34.745,438.7556278416928
-120.635,34.735,436.51720708448613
-120.625,34.735,463.59101808573666
-120.615,34.735,493.1080736731095
-120.625,34.725,465.0165979905732
-120.615,34.725,498.91380208544734
-120.615,34.715,506.1834668057738
-120.735,34.615,177.35300373609977
-120.615,34.555,266.820130359189
-120.605,34.555,282.5373519663291
-120.595,34.555,299.3030045976367
-120.585,34.555,317.13351090931775
-120.615,34.545,243.02594478901153
-120.605,34.545,257.9969148404694
-120.595,34.545,274.82353295842364
-120.575,34.545,306.76564229054327
-120.565,34.545,324.2401136754962
-120.555,34.545,341.7683669651842
-120.575,34.535,275.75607596228315
-120.565,34.535,290.3781655462554
-120.555,34.535,306.41864734911366
-120.545,34.535,323.54765293117123
-120.535,34.535,338.20696473105784
-120.525,34.535,354.0228103000552
-120.535,34.525,298.1973952484058
-120.525,34.525,311.15777817225097
-120.515,34.525,326.2602822580327
-120.525,34.515,272.3417425591685
-120.515,34.515,285.22718793447285
-120.505,34.515,291.9563889778237
-120.515,34.504999999999995,248.19956054437029
-120.505,34.504999999999995,256.9672505028139
-120.505,34.495,227.5530492012044
-120.495,34.495,233.71659952733754
-120.505,34.485,201.47863803111107
-120.495,34.485,207.73141759180453
-120.485,34.485,212.69260712656666
-120.495,34.475,183.28751250678084
-120.485,34.475,188.54146384322974
-120.295,34.475,232.06923119086127
-120.225,34.475,267.61305517240567
-120.16499999999999,34.475,310.16216015694806
-120.155,34.475,318.59437710949464
-120.145,34.475,329.7971641202287
-120.135,34.475,340.9234713042183
-120.125,34.475,355.68234108153183
-120.685,34.465,71.4717312665064
-120.485,34.465,169.33884258003593
-120.475,34.465,172.63862870605055
-120.335,34.465,215.00059293201667
-120.325,34.465,218.83052349381575
-120.315,34.465,216.35720849411257
-120.305,34.465,215.05197096002954
-120.295,34.465,215.98989589190458
-120.285,34.465,217.90797005941897
-120.275,34.465,221.1773799216702
-120.265,34.465,227.00091421502535
-120.255,34.465,235.1091268023272
-120.245,34.465,240.90699414298766
-120.235,34.465,248.520803438988
-120.225,34.465,253.1201622085507
-120.205,34.465,268.4387260789049
-120.195,34.465,273.52852111472185
-120.185,34.465,281.1153551550394
-120.16499999999999,34.465,296.5915929969424
-120.155,34.465,306.51630629059224
-120.135,34.465,330.4102902166921
-120.125,34.465,342.83148312443757
-120.115,34.465,359.94900628492564
-120.105,34.465,379.2532931450067
-120.095,34.465,404.0988452692024
-120.075,34.465,475.5916118931406
-120.065,34.465,528.1316734414663
-120.055,34.465,607.6107637821015
-120.045,34.465,703.6480259489639
-120.035,34.465,806.0455806192074
-120.485,34.455,154.2102308403004
-120.475,34.455,158.07255793736755
-120.445,34.455,165.17232887870347
-120.435,34.455,168.51971913064259
-120.41499999999999,34.455,176.46206821400085
-120.405,34.455,183.5767496166974
-120.395,34.455,191.46856030419423
-120.385,34.455,193.85629698263477
-120.375,34.455,194.15981515978407
-120.365,34.455,195.21008661499133
-120.355,34.455,196.4941599695615
-120.345,34.455,197.80413831824546
-120.335,34.455,196.9967751993617
-120.325,34.455,200.22207304819563
-120.315,34.455,201.178132809107
-120.255,34.455,222.45841089317273
-120.095,34.455,390.6227547523438
-120.085,34.455,418.0813376009864
-120.075,34.455,449.9374130433275
-120.065,34.455,490.4447308296618
-120.055,34.455,544.787493543643
-120.045,34.455,599.1414845128513
-120.025,34.455,698.0094991502673
-120.015,34.455,726.4522011195718
-120.005,34.455,753.2588780060679
-120.465,34.445,143.51236150095727
-120.455,34.445,145.48183663939224
-120.445,34.445,147.23802063386992
-120.435,34.445,150.22244677598275
-120.425,34.445,156.34716546292228
-120.41499999999999,34.445,157.55712523748127
-120.405,34.445,164.47766964433725
-120.395,34.445,172.27658768974044
-120.385,34.445,174.67114671590863
-120.375,34.445,175.12560454485043
-120.365,34.445,178.97730029781914
-120.355,34.445,180.67547763048472
-119.995,34.445,768.6582477868236
-119.985,34.445,838.5098652535306
-119.975,34.445,925.8172804838047
-119.965,34.445,1047.8962299963443
-120.41499999999999,34.435,144.92211567622866
-120.405,34.435,151.72347672501385
-120.395,34.435,159.47610313674593
-120.385,34.435,160.22134038628732
-120.375,34.435,159.43390222747226
-120.365,34.435,162.45841526949445
-119.965,34.435,1061.736101513205
-119.955,34.435,1246.012242236233
-119.945,34.435,1510.319367060315
-119.935,34.435,1907.19051066195
-119.925,34.435,2559.717291969842
-119.91499999999999,34.435,3805.8759693820048
-119.955,34.425,1248.222725203211
-119.945,34.425,1520.3441654175
-119.935,34.425,1930.867263951141
-119.925,34.425,2613.5242545731257
-119.91499999999999,34.425,3963.029638497162
-119.905,34.425,8056.6040835353
-119.895,34.425,86248.8071219599
-119.905,34.415,5262.623438982597
-119.895,34.415,8354.179516437067
-119.825,34.415,8649.231260669367
-119.815,34.415,7870.1875160413365
-119.805,34.415,7571.90860058658
-119.795,34.415,7749.848178395818
-119.785,34.415,9233.433021735564
-119.775,34.415,10311.80138442552
-119.655,34.415,6200.584772157272
-119.645,34.415,5491.017662674697
-119.635,34.415,6327.384784888597
-119.625,34.415,4151.915100366558
-119.615,34.415,2808.722087555969
-119.605,34.415,2256.3932291513634
-119.595,34.415,1973.930951975989
-119.585,34.415,1824.1836993040295
-119.575,34.415,1781.2651490860396
-119.565,34.415,1850.2807015646717
-119.885,34.405,7806.513068164281
-119.875,34.405,12579.673343464407
-119.865,34.405,22018.664151745656
-119.855,34.405,25204.663559041124
-119.845,34.405,15324.076357254125
-119.835,34.405,8784.947337960646
-119.825,34.405,6421.048266881418
-119.785,34.405,5636.193930899385
-119.775,34.405,6021.951194530851
-119.765,34.405,6696.568269779511
-119.755,34.405,8428.041842595481
-119.745,34.405,11510.848172441165
-119.645,34.405,3937.434615536169
-119.585,34.405,1763.7811947647917
-119.575,34.405,1753.3245139507071
-120.125,34.394999999999996,279.89496587519545
-119.745,34.394999999999996,7131.3392345393495
-119.735,34.394999999999996,9399.845654527213
-119.725,34.394999999999996,12665.846186378694
-119.715,34.394999999999996,22814.899689152484
-119.705,34.394999999999996,15452.898099256643
-119.695,34.394999999999996,10099.403713118407
-119.565,34.394999999999996,1807.3025867803733
-119.555,34.394999999999996,2129.407408707691
-119.545,34.394999999999996,2944.103772223531
-119.535,34.394999999999996,5671.246538160368
-119.525,34.394999999999996,39392.17194303732
-119.545,34.385,2386.8939992451315
-119.535,34.385,3375.160937548309
-119.525,34.385,4901.2178466255245
-119.505,34.385,4455.64736976199
-119.485,34.375,2661.4694135672503
-119.485,34.365,1738.1795603464564
-119.475,34.365,1592.3653282521411
-119.445,34.355000000000004,1253.4793560392363
-119.435,34.355000000000004,1258.2658749203374
-119.435,34.345,1234.7532936287366
-119.425,34.345,1276.6692969517424
-119.635,34.335,1217.4233533665292
-119.625,34.335,1175.5472169208056
-119.615,34.335,1137.9433989518557
-119.605,34.335,1107.07400763188
-119.565,34.335,1062.8817470106985
-119.555,34.335,1074.0351545151354
-119.545,34.335,1086.6205237751421
-119.425,34.335,1265.8517908476754
-119.41499999999999,34.335,1328.2872555811957
-119.405,34.335,1403.1239020993212
-119.375,34.315,1764.4711001474902
-119.365,34.315,1941.7088079261969
-119.365,34.305,1982.9011200719258
-119.355,34.305,2227.1258316421913
-119.345,34.295,2641.0917423811297
-119.585,34.285,790.6795219250159
-119.345,34.285,2667.216601811446
-119.41499999999999,34.185,1123.6124830547492
-119.465,34.175,817.7061654931077
-119.215,34.144999999999996,11569.636713998676
-119.405,34.125,972.0711703307785
-119.275,34.115,2504.42638880768
-120.515,34.105000000000004,0
-120.365,34.075,0.008091875488208918
-119.925,34.075,106.94975637099652
-119.91499999999999,34.075,109.3613994543994
-119.905,34.075,113.30142800354308
-119.895,34.075,114.6736758454154
-119.885,34.075,119.82551804152672
-120.455,34.065,0.005642054328089105
-120.445,34.065,0.005861836568349378
-120.435,34.065,0.006094579135850053
-120.425,34.065,0.006341309815980088
-120.41499999999999,34.065,0.006603159069080294
-120.395,34.065,0.007177324603189137
-120.385,34.065,0.00749253573863868
-120.365,34.065,0.00818765638514793
-120.355,34.065,0.0085715143907259
-119.935,34.065,97.992681941293
-119.925,34.065,101.87864022377427
-119.855,34.065,117.435355573232
-119.845,34.065,118.42070367484556
-119.825,34.065,119.19433687027197
-118.995,34.065,2292.1249235559458
-118.985,34.065,2372.7812456841507
-120.455,34.055,0.005682094218142002
-120.445,34.055,0.005905095946459069
-120.435,34.055,0.00614138459688098
-120.425,34.055,0.006392028217684116
-120.41499999999999,34.055,0.006658203401876858
-120.405,34.055,0.006941208668689208
-120.395,34.055,0.007242479789054881
-120.385,34.055,0.0075636073807588055
-120.365,34.055,0.008272693316815911
-120.355,34.055,0.008664805552759553
-120.345,34.055,0.009085140470686402
-120.335,34.055,0.0095364380920222
-119.935,34.055,92.20695827885577
-119.925,34.055,94.6759337932573
-119.91499999999999,34.055,95.78598457977807
-119.905,34.055,100.27595390262543
-119.825,34.055,113.30016367822353
-119.815,34.055,113.9817066437821
-119.805,34.055,114.58266635866207
-119.795,34.055,115.10102514368337
-119.785,34.055,115.53519681725685
-119.775,34.055,117.5708843073123
-119.765,34.055,119.61993730772424
-119.755,34.055,125.27692572561845
-119.745,34.055,132.96468085353658
-119.585,34.055,331.6561643798567
-119.575,34.055,339.4945040347253
-119.565,34.055,351.7030006320628
-119.555,34.055,363.0590635692867
-118.995,34.055,2115.6616449677413
-118.985,34.055,2192.8260316642454
-118.975,34.055,2271.085328570666
-118.965,34.055,2356.0275100352505
-120.475,34.045,0.0053017013430591235
-120.465,34.045,0.005503263401633711
-120.455,34.045,0.005716483749174836
-120.445,34.045,0.005942274269639137
-120.435,34.045,0.006181637268438321
-120.425,34.045,0.006435676383086684
-120.355,34.045,0.008745576669135622
-120.345,34.045,0.00917403132854348
-120.335,34.045,0.009634484093795989
-120.325,34.045,0.010130172235804044
-120.315,34.045,0.010664748789580411
-120.225,34.045,0.01814416513577059
-120.215,34.045,0.01942774073331747
-120.16499999999999,34.045,15.455141351500849
-120.065,34.045,31.224805520687674
-120.055,34.045,38.221558947792865
-120.045,34.045,42.00249485494406
-119.91499999999999,34.045,88.52758054265125
-119.905,34.045,90.95331571078091
-119.895,34.045,93.18633030286207
-119.885,34.045,96.62668626080068
-119.735,34.045,129.22014342143947
-119.725,34.045,141.63167687429097
-119.715,34.045,152.61631349515824
-119.705,34.045,168.90155666472154
-119.605,34.045,300.9879086633183
-119.585,34.045,315.6133599146989
-119.555,34.045,345.07557482254896
-118.975,34.045,2105.3904058501344
-118.965,34.045,2179.618786319762
-118.955,34.045,2279.066204903077
-118.945,34.045,2372.9752241519245
-118.935,34.045,2475.6442538917454
-118.925,34.045,2590.917976891556
-118.91499999999999,34.045,2719.4097556445427
-120.465,34.035,0.005529669269126912
-120.455,34.035,0.005745007074306478
-120.445,34.035,0.005973129357748896
-120.41499999999999,34.035,0.006745029429987972
-120.405,34.035,0.0070356963983389175
-120.315,34.035,0.010765563849225097
-120.245,34.035,0.01615322740102199
-120.235,34.035,0.017240200564898472
-120.225,34.035,0.018439470129332183
-120.215,34.035,0.01976686318056302
-120.195,34.035,0.02288421242163456
-120.175,34.035,0.026788420140932124
-120.16499999999999,34.035,4.94543077354305
-120.155,34.035,9.06975209999147
-120.145,34.035,13.333560160141838
-120.135,34.035,15.776471094896962
-120.125,34.035,18.385594064570796
-120.115,34.035,18.722724294295478
-120.105,34.035,19.059079839190645
-120.075,34.035,24.001797753628907
-120.065,34.035,27.67823037918141
-120.055,34.035,29.080737668537672
-120.045,34.035,30.85254963533896
-120.035,34.035,40.899166540568174
-119.885,34.035,86.88959195067366
-119.875,34.035,87.59954528297894
-119.705,34.035,155.92109290729363
-119.525,34.035,355.0338137682514
-119.515,34.035,370.396170855193
-118.925,34.035,2429.285603803599
-118.91499999999999,34.035,2551.4815643914717
-118.905,34.035,2699.7318753610643
-118.895,34.035,2877.740682125004
-118.885,34.035,3090.5948200697035
-118.875,34.035,3334.266616134921
-118.865,34.035,3618.695322272804
-118.855,34.035,3939.530027600456
-118.745,34.035,6523.808922254493
-118.735,34.035,6740.862224072289
-118.725,34.035,6890.868661170807
-118.715,34.035,7053.415761785637
-118.685,34.035,8138.426446192009
-118.675,34.035,8635.537982567545
-118.645,34.035,9666.131729195384
-118.635,34.035,10208.457831924592
-118.605,34.035,12421.909433748493
-118.595,34.035,13210.372394322269
-118.585,34.035,14205.040517149091
-118.575,34.035,15560.8604645598
-120.465,34.025,0.005550463425164831
-120.455,34.025,0.005767482162187431
-120.445,34.025,0.005997456709602893
-120.435,34.025,0.0062414370749919994
-120.425,34.025,0.0065005816004601435
-120.41499999999999,34.025,0.006776170626494557
-120.405,34.025,0.007069622204598144
-120.395,34.025,0.007382510216501564
-120.385,34.025,0.007716585329480233
-120.375,34.025,0.008073799305234218
-120.305,34.025,0.011443965039634912
-120.245,34.025,0.016335701618613543
-120.235,34.025,0.017448357075451577
-120.225,34.025,0.018677948857542447
-120.215,34.025,0.020041339948134465
-120.205,34.025,0.021558522506731168
-120.195,34.025,0.023253335317750815
-120.185,34.025,0.025154378834344855
-120.175,34.025,0.0272961918337541
-120.16499999999999,34.025,0.02972077769716539
-120.155,34.025,0.03247960258689395
-120.145,34.025,6.347656921027088
-120.135,34.025,9.070880576169243
-120.125,34.025,13.318326038186834
-120.115,34.025,15.725839864643874
-120.105,34.025,18.300625695060734
-120.095,34.025,18.610160371725005
-120.085,34.025,18.917664051204515
-120.075,34.025,19.22268421260667
-120.065,34.025,19.52486389691712
-120.045,34.025,25.440330062014947
-120.035,34.025,27.767087348181676
-119.685,34.025,178.86269947107454
-119.545,34.025,311.4788774395064
-119.535,34.025,323.3049983490831
-119.525,34.025,333.69498447776215
-118.785,34.025,11963.221436355028
-118.775,34.025,6861.7865630021015
-118.765,34.025,5991.011672552987
-118.755,34.025,5914.0856240997
-118.745,34.025,6037.944612480835
-118.725,34.025,6450.644365546184
-118.715,34.025,6685.669224677309
-118.705,34.025,6959.8684512157615
-118.695,34.025,7279.096185012851
-118.685,34.025,7615.554534904673
-118.675,34.025,7998.743618126864
-120.385,34.015,0.007746068205881922
-120.375,34.015,0.008106125074781118
-120.365,34.015,0.008491849112589779
-120.355,34.015,0.008905735772016718
-120.345,34.015,0.009350590864523237
-120.335,34.015,0.00982957798536103
-120.325,34.015,0.01034627459959312
-120.315,34.015,0.010904738641860092
-120.305,34.015,0.01150958793988254
-120.295,34.015,0.012166095357611423
-120.255,34.015,0.015444223629904382
-120.245,34.015,0.016470580616923254
-120.235,34.015,0.01760246459350792
-120.225,34.015,0.018854809678801255
-120.215,34.015,0.020245279607310793
-120.205,34.015,0.021794886877434968
-120.195,34.015,0.023528781500972387
-120.185,34.015,0.0254772643652206
-120.175,34.015,0.02767710103729384
-120.16499999999999,34.015,0.03017324174442234
-120.155,34.015,0.03302109678617249
-120.045,34.015,19.26859533212019
-120.035,34.015,19.54312899659972
-119.895,34.015,73.9503264824666
-119.885,34.015,76.59464703987555
-119.66499999999999,34.015,193.97769234936317
-119.645,34.015,215.74132035266544
-119.635,34.015,228.88086328826947
-119.625,34.015,239.81912145708645
-119.615,34.015,245.50104639629237
-119.545,34.015,292.23063453690975
-119.535,34.015,302.6391439747651
-119.445,34.015,460.1519046337994
-119.435,34.015,482.0002696299228
-119.425,34.015,508.81577376280273
-119.41499999999999,34.015,544.8592875074918
-119.385,34.015,688.8070092082207
-119.375,34.015,754.3310295034116
-119.365,34.015,801.4035375226158
-119.355,34.015,829.4868836414369
-118.795,34.015,13715.287446558566
-118.785,34.015,13273.942092331265
-118.775,34.015,6702.827540800259
-118.765,34.015,5741.679257011138
-120.365,34.004999999999995,0.008513854040237374
-120.355,34.004999999999995,0.008929992431628462
-120.345,34.004999999999995,0.0093773903190233
-120.335,34.004999999999995,0.0098592573856919
-120.255,34.004999999999995,0.015518667556445948
-120.245,34.004999999999995,0.016555405118557565
-120.235,34.004999999999995,0.017699526560006066
-120.215,34.004999999999995,0.020374143961228452
-120.205,34.004999999999995,0.02194450513022579
-120.195,34.004999999999995,0.02370347147241474
-120.185,34.004999999999995,0.02568246394040418
-120.175,34.004999999999995,0.027919721322936106
-120.045,34.004999999999995,18.466550382774603
-120.035,34.004999999999995,18.723427471153993
-119.895,34.004999999999995,58.67970936271677
-119.885,34.004999999999995,62.83850298173476
-119.555,34.004999999999995,265.60034236849697
-119.545,34.004999999999995,277.6994887812248
-119.535,34.004999999999995,284.6316161056704
-119.435,34.004999999999995,448.76874770179734
-119.425,34.004999999999995,475.5367915590869
-119.41499999999999,34.004999999999995,504.71928430834214
-119.405,34.004999999999995,541.244715748035
-119.395,34.004999999999995,573.993179536532
-119.385,34.004999999999995,608.9530651322582
-119.375,34.004999999999995,645.6471746180534
-118.805,34.004999999999995,5106.976348289481
-118.795,34.004999999999995,5764.78552068265
-118.785,34.004999999999995,5893.562523361214
-120.255,33.995,0.015547714208630051
-120.245,33.995,0.016588597236897647
-120.235,33.995,0.017737614803884166
-120.225,33.995,0.019010280664961375
-120.045,33.995,12.096552285027085
-120.035,33.995,13.587401694086163
-120.025,33.995,13.786647329834755
-119.895,33.995,45.495606651671054
-119.885,33.995,48.200528472778345
-119.585,33.995,221.10700530756938
-119.575,33.995,227.95148996596143
-119.565,33.995,234.8690460978738
-119.555,33.995,244.62304604683032
-119.545,33.995,257.5825512133904
-119.535,33.995,262.9815521783681
-119.41499999999999,33.995,467.9629142749617
-119.405,33.995,490.73772999441957
-118.805,33.995,4331.948822043585
-120.255,33.985,0.015530851514525523
-120.245,33.985,0.016569532924153786
-120.235,33.985,0.017715964003392457
-120.225,33.985,0.018985573822329148
-120.025,33.985,10.535198714189459
-120.015,33.985,10.709703287958435
-120.005,33.985,12.342594872773677
-119.885,33.985,33.599669642134174
-119.875,33.985,37.136160639389246
-119.66499999999999,33.985,116.04680949352178
-119.655,33.985,124.05578766273544
-119.645,33.985,144.67208906437753
-119.635,33.985,155.13251422967315
-119.625,33.985,166.5550226295665
-119.615,33.985,180.3932793133389
-119.605,33.985,191.1380619327448
-119.595,33.985,202.3151548081629
-119.585,33.985,208.38113714177805
-119.575,33.985,212.25683135788867
-119.565,33.985,219.23657671443254
-119.555,33.985,224.02980963798188
-119.545,33.985,235.32939735564798
-119.535,33.985,242.28988982347698
-120.235,33.975,0.017635009798515396
-120.225,33.975,0.018892789683985705
-120.215,33.975,0.02028978057914972
-120.205,33.975,0.0218472589337737
-119.975,33.975,11.3133755846532
-119.875,33.975,19.392577336097183
-119.865,33.975,23.750938242283382
-119.855,33.975,22.39075127813782
-119.695,33.975,39.69059427398691
-119.685,33.975,59.435406804385686
-119.675,33.975,72.0601365333001
-119.66499999999999,33.975,90.86436327852127
-120.235,33.965,0.017496367053498316
-120.225,33.965,0.018733909880459674
-120.215,33.965,0.020106823139595935
-120.205,33.965,0.021635475363233778
-119.975,33.965,0.6663754478177277
-119.855,33.965,13.181823834598875
-119.845,33.965,14.617337373677048
-119.835,33.965,14.856069727131844
-119.815,33.965,14.943685025924166
-119.805,33.965,16.47708922725754
-119.785,33.965,16.824919001228224
-119.775,33.965,15.626496751811864
-119.765,33.965,10.905593404389624
-119.755,33.965,12.826843547163143
-119.745,33.965,12.922900222498871
-119.735,33.965,13.01754985208847
-119.725,33.965,13.111197015978503
-119.715,33.965,13.973949916654288
-119.705,33.965,13.412934049505937
-119.695,33.965,16.17609041626276
-120.225,33.955,0.018512260623092733
-120.215,33.955,0.019851886469485356
-120.205,33.955,0.021340773684068892
-120.195,33.955,0.02300167932178182
-119.975,33.955,0.4686761775903912
-119.965,33.955,0.5685271204497646
-119.845,33.955,1.156027264785158
-119.835,33.955,1.1773566938456956
-119.825,33.955,1.2052538931435004
-119.815,33.955,1.2389722384082136
-119.805,33.955,2.9013457089607066
-119.785,33.955,3.0128187313030033
-119.775,33.955,3.0744663169973854
-119.765,33.955,4.5547532319600395
-119.755,33.955,6.081946032485928
-119.745,33.955,6.162009576483674
-119.725,33.955,6.331198623427408
-119.715,33.955,6.421232628088514
-120.215,33.945,0.019530505480293364
-120.205,33.945,0.020970009985083818
-120.195,33.945,0.022571742647461153
-119.995,33.945,0.2439636282044272
-119.985,33.945,0.28880694180732264
-119.975,33.945,0.33819157319720294
-119.965,33.945,0.38727843275883694
-119.825,33.945,1.1844446091355991
-119.815,33.945,1.2187686836206828
-120.215,33.935,0.01914935615864906
-120.205,33.935,0.02053140976937419
-120.195,33.935,0.02206458530155363
-120.185,33.935,0.023771049502411677
-120.025,33.935,0.12808629057856522
-120.015,33.935,0.14753262176142024
-120.005,33.935,0.17006985685156256
-119.995,33.935,0.19559667909801656
-119.985,33.935,0.22341199404960826
-119.975,33.935,0.2518663732683953
-119.965,33.935,0.27812289001913687
-120.195,33.925,0.021491497176862395
-120.185,33.925,0.023107426363138155
-120.175,33.925,0.024904679701175273
-120.045,33.925,0.08724214257791851
-120.035,33.925,0.0983146462565547
-120.025,33.925,0.11097099563537748
-120.015,33.925,0.12527924867250692
-120.185,33.915,0.022384132839815964
-120.175,33.915,0.02406675072200574
-120.16499999999999,33.915,0.025934564763932248
-120.155,33.915,0.02801360605669676
-120.075,33.915,0.05709228853393262
-120.065,33.915,0.06316408430852405
-120.055,33.915,0.07003319213441982
-120.045,33.915,0.07777872813334073
-120.035,33.915,0.0864610001209608
-120.025,33.915,0.09610107130456166
-120.16499999999999,33.905,0.02490879999872455
-120.155,33.905,0.02682081312958077
-120.145,33.905,0.02894071541170027
